message_id,token_idx,token,pos,tag_,dep,lemma,is_ent,bio_tag
HI_0007,2,in,ADP,IN,prep,in,0,O
HI_0007,3,Majuli,PROPN,NNP,pobj,majuli,1,B-LOC
HI_0007,4,island,NOUN,NN,nmod,island,0,I-LOC
HI_0007,5,5000,NUM,CD,nummod,5000,0,I-LOC
HI_0007,6,people,NOUN,NNS,nmod,people,0,I-LOC
HI_0007,7,stranded,VERB,VBN,amod,strand,0,O
HI_0007,8,boats,NOUN,NNS,nsubj,boat,0,O
HI_0007,9,aur,VERB,VBP,ROOT,aur,0,B-ACT
HI_0007,10,food,NOUN,NN,dobj,food,0,I-ACT
HI_0007,11,chahiye,NOUN,NN,dobj,chahiye,0,I-ACT
HI_0008,0,Rescue,NOUN,NN,nsubj,rescue,0,B-ACT
HI_0008,1,needed,VERB,VBD,ROOT,need,0,B-ACT
HI_0008,2,at,ADP,IN,prep,at,0,O
HI_0008,3,Vaishali,PROPN,NNP,compound,vaishali,1,B-LOC
HI_0008,4,Nagar,PROPN,NNP,compound,nagar,1,I-LOC
HI_0008,5,Guwahati,PROPN,NNP,compound,guwahati,1,I-LOC
HI_0008,6,houses,NOUN,NNS,pobj,house,0,I-LOC
HI_0008,7,submerged,VERB,VBD,advcl,submerge,0,O
HI_0008,8,AssamFloods,PROPN,NNP,dobj,assamfloods,1,B-LOC
HI_0009,0,Need,VERB,VB,ROOT,need,0,B-ACT
HI_0009,1,helicopter,NOUN,NN,compound,helicopter,0,I-ACT
HI_0009,2,rescue,NOUN,NN,dobj,rescue,0,B-ACT
HI_0009,3,from,ADP,IN,prep,from,0,O
HI_0009,4,Bageshwar,PROPN,NNP,compound,bageshwar,1,B-LOC
HI_0009,5,Uttarakhand,PROPN,NNP,compound,uttarakhand,1,I-LOC
HI_0009,6,road,NOUN,NN,pobj,road,0,I-LOC
HI_0009,7,completely,ADV,RB,advmod,completely,0,O
HI_0009,8,washed,VERB,VBD,dep,wash,0,O
HI_0009,9,away,ADP,RP,prt,away,0,O
HI_0010,0,Srinagar,PROPN,NNP,compound,srinagar,0,O
HI_0010,1,Dal,PROPN,NNP,compound,dal,0,O
HI_0010,2,Lake,PROPN,NNP,compound,lake,0,O
HI_0010,3,area,NOUN,NN,compound,area,0,O
HI_0010,4,flooding,NOUN,NN,nsubj,flooding,0,O
HI_0010,5,send,VERB,VBP,ROOT,send,0,B-ACT
HI_0010,6,NDRF,PROPN,NNP,compound,ndrf,1,B-LOC
HI_0010,7,team,NOUN,NN,dobj,team,0,O
HI_0010,8,to,ADP,IN,prep,to,0,O
HI_0010,9,Hazratbal,PROPN,NNP,pobj,hazratbal,0,O
HI_0010,10,immediately,ADV,RB,advmod,immediately,0,O
HI_0011,0,Bhookamp,PROPN,NNP,nmod,bhookamp,0,O
HI_0011,1,aa,PROPN,NNP,npadvmod,aa,0,O
HI_0011,2,gaya,NOUN,NN,compound,gaya,0,O
HI_0011,3,Chamoli,PROPN,NNP,compound,chamoli,0,O
HI_0011,4,mein,NOUN,NN,compound,mein,0,O
HI_0011,5,buildings,NOUN,NNS,nsubj,building,0,O
HI_0011,6,gir,VERB,VBP,ROOT,gir,0,B-ACT
HI_0011,7,gayi,NOUN,NN,dobj,gayi,0,I-ACT
HI_0011,8,NDRF,PROPN,NNP,compound,ndrf,1,B-LOC
HI_0011,9,ko,PROPN,NNP,compound,ko,0,I-LOC
HI_0011,10,bulao,PROPN,NNP,compound,bulao,0,I-LOC
HI_0011,11,jaldi,PROPN,NNP,npadvmod,jaldi,0,O
HI_0012,0,Tremors,NOUN,NNS,nsubj,tremor,0,O
HI_0012,1,felt,VERB,VBD,ROOT,feel,0,O
HI_0012,2,in,ADP,IN,prep,in,0,O
HI_0012,3,Delhi,PROPN,NNP,nmod,delhi,1,B-LOC
HI_0012,4,NCR,PROPN,NNP,compound,ncr,1,I-LOC
HI_0012,5,Noida,PROPN,NNP,compound,noida,1,I-LOC
HI_0012,6,Sector,PROPN,NNP,appos,sector,0,I-LOC
HI_0012,7,62,NUM,CD,nummod,62,0,I-LOC
HI_0012,8,mein,NOUN,NN,compound,mein,0,I-LOC
HI_0012,9,cracks,NOUN,NNS,pobj,crack,0,I-LOC
HI_0012,10,in,ADP,IN,prep,in,0,O
HI_0012,11,buildings,NOUN,NNS,pobj,building,0,B-LOC
HI_0012,12,evacuating,VERB,VBG,acl,evacuate,0,O
HI_0013,0,People,NOUN,NNS,ROOT,people,0,O
HI_0013,1,trapped,VERB,VBN,acl,trap,0,O
HI_0013,2,under,ADP,IN,prep,under,0,O
HI_0013,3,rubble,NOUN,NN,pobj,rubble,0,O
HI_0013,4,in,ADP,IN,prep,in,0,O
HI_0013,5,Joshimath,PROPN,NNP,pobj,joshimath,1,B-LOC
HI_0013,6,after,ADP,IN,prep,after,0,O
HI_0013,7,quake,NOUN,NN,nmod,quake,0,O
HI_0013,8,heavy,ADJ,JJ,amod,heavy,0,O
HI_0013,9,equipment,NOUN,NN,pobj,equipment,0,O
HI_0013,10,needed,VERB,VBN,acl,need,0,B-ACT
HI_0013,11,now,ADV,RB,advmod,now,0,I-ACT
HI_0014,0,Factory,NOUN,NN,compound,factory,0,O
HI_0014,1,mein,NOUN,NN,compound,mein,0,O
HI_0014,2,aag,PROPN,NNP,nmod,aag,0,O
HI_0014,3,lag,PROPN,NNP,compound,lag,0,O
HI_0014,4,gayi,NOUN,NN,appos,gayi,0,O
HI_0014,5,Okhla,PROPN,NNP,compound,okhla,1,B-LOC
HI_0014,6,Industrial,PROPN,NNP,compound,industrial,1,I-LOC
HI_0014,7,Area,PROPN,NNP,nmod,area,1,I-LOC
HI_0014,8,Phase,PROPN,NNP,nmod,phase,1,I-LOC
HI_0014,9,2,NUM,CD,nummod,2,1,I-LOC
HI_0014,10,fire,NOUN,NN,compound,fire,0,I-LOC
HI_0014,11,brigade,NOUN,NN,compound,brigade,0,I-LOC
HI_0014,12,call,NOUN,NN,compound,call,0,I-LOC
HI_0014,13,karo,NOUN,NN,ROOT,karo,0,O
HI_0015,0,Building,VERB,VBG,csubj,build,0,O
HI_0015,1,fire,NOUN,NN,dobj,fire,0,O
HI_0015,2,in,ADP,IN,prep,in,0,O
HI_0015,3,Dharavi,PROPN,NNP,compound,dharavi,0,B-LOC
HI_0015,4,slum,NOUN,NN,compound,slum,0,I-LOC
HI_0015,5,people,NOUN,NNS,pobj,people,0,I-LOC
HI_0015,6,stuck,VERB,VBD,ROOT,stick,0,O
HI_0015,7,on,ADP,IN,prep,on,0,O
HI_0015,8,upper,ADJ,JJ,amod,upper,0,O
HI_0015,9,floors,NOUN,NNS,compound,floor,0,O
HI_0015,10,ladder,NOUN,NN,compound,ladder,0,O
HI_0015,11,truck,NOUN,NN,pobj,truck,0,O
HI_0015,12,needed,VERB,VBN,advcl,need,0,B-ACT
HI_0016,0,Massive,ADJ,JJ,amod,massive,0,O
HI_0016,1,fire,NOUN,NN,nsubj,fire,0,O
HI_0016,2,in,ADP,IN,prep,in,0,O
HI_0016,3,Anaj,PROPN,NNP,nmod,anaj,0,B-LOC
HI_0016,4,Mandi,PROPN,NNP,compound,mandi,0,I-LOC
HI_0016,5,Delhi,PROPN,NNP,pobj,delhi,0,I-LOC
HI_0016,6,multiple,ADJ,JJ,amod,multiple,0,O
HI_0016,7,casualties,NOUN,NNS,compound,casualty,0,O
HI_0016,8,blood,NOUN,NN,pobj,blood,0,O
HI_0016,9,O+,ADV,RB,appos,o+,0,O
HI_0016,10,urgently,ADV,RB,advmod,urgently,0,B-ACT
HI_0016,11,needed,VERB,VBN,ROOT,need,0,B-ACT
HI_0017,0,Forest,NOUN,NN,compound,forest,0,O
HI_0017,1,fire,NOUN,NN,nsubj,fire,0,O
HI_0017,2,spreading,VERB,VBG,acl,spread,0,O
HI_0017,3,near,ADP,IN,prep,near,0,O
HI_0017,4,Nainital,ADJ,JJ,amod,nainital,0,B-LOC
HI_0017,5,villages,NOUN,NNS,pobj,village,0,I-LOC
HI_0017,6,in,ADP,IN,prep,in,0,O
HI_0017,7,Ramgarh,PROPN,NNP,pobj,ramgarh,0,B-LOC
HI_0017,8,at,ADP,IN,prep,at,0,O
HI_0017,9,risk,NOUN,NN,compound,risk,0,B-LOC
HI_0017,10,evacuation,NOUN,NN,pobj,evacuation,0,I-LOC
HI_0017,11,needed,VERB,VBN,ROOT,need,0,O
HI_0018,0,Cyclone,PROPN,NNP,compound,cyclone,0,O
HI_0018,1,Biparjoy,PROPN,NNP,nsubj,biparjoy,0,O
HI_0018,2,approaching,VERB,VBG,csubj,approach,0,O
HI_0018,3,Kutch,PROPN,NNP,compound,kutch,1,B-LOC
HI_0018,4,coast,NOUN,NN,compound,coast,0,I-LOC
HI_0018,5,fishing,NOUN,NN,compound,fishing,0,I-LOC
HI_0018,6,villages,NOUN,NNS,dobj,village,0,I-LOC
HI_0018,7,need,VERB,VBP,ROOT,need,0,O
HI_0018,8,immediate,ADJ,JJ,amod,immediate,0,O
HI_0018,9,evacuation,NOUN,NN,dobj,evacuation,0,O
HI_0019,0,Very,ADV,RB,advmod,very,0,O
HI_0019,1,heavy,ADJ,JJ,amod,heavy,0,O
HI_0019,2,rain,NOUN,NN,nsubj,rain,0,O
HI_0019,3,in,ADP,IN,prep,in,0,O
HI_0019,4,Chennai,PROPN,NNP,pobj,chennai,1,B-LOC
HI_0019,5,due,ADP,IN,prep,due,0,O
HI_0019,6,to,ADP,IN,pcomp,to,0,O
HI_0019,7,depression,NOUN,NN,compound,depression,0,O
HI_0019,8,Velachery,PROPN,NNP,compound,velachery,0,O
HI_0019,9,area,NOUN,NN,appos,area,0,O
HI_0019,10,waterlogged,VERB,VBD,ROOT,waterlogge,0,O
HI_0019,11,need,VERB,VBP,compound,need,0,B-ACT
HI_0019,12,boats,NOUN,NNS,dobj,boat,0,I-ACT
HI_0020,0,Storm,NOUN,NN,nsubj,storm,0,O
HI_0020,1,in,ADP,IN,prep,in,0,O
HI_0020,2,Odisha,PROPN,NNP,compound,odisha,1,B-LOC
HI_0020,3,coast,NOUN,NN,compound,coast,0,I-LOC
HI_0020,4,Puri,PROPN,NNP,compound,puri,1,B-LOC
HI_0020,5,district,NOUN,NN,compound,district,0,I-LOC
HI_0020,6,fishermen,NOUN,NNS,pobj,fisherman,0,I-LOC
HI_0020,7,stuck,VERB,VBD,ROOT,stick,0,O
HI_0020,8,at,ADP,IN,prep,at,0,O
HI_0020,9,sea,PROPN,NNP,compound,sea,1,B-LOC
HI_0020,10,coast,PROPN,NNP,compound,coast,1,I-LOC
HI_0020,11,guard,NOUN,NN,pobj,guard,1,I-LOC
HI_0020,12,needed,VERB,VBD,advcl,need,0,O
HI_0021,0,Road,NOUN,NN,compound,road,0,O
HI_0021,1,accident,NOUN,NN,ROOT,accident,0,O
HI_0021,2,on,ADP,IN,prep,on,0,O
HI_0021,3,NH-8,PROPN,NNP,pobj,nh-8,0,O
HI_0021,4,near,ADP,IN,prep,near,0,O
HI_0021,5,Gurgaon,PROPN,NNP,compound,gurgaon,1,B-LOC
HI_0021,6,toll,NOUN,NN,pobj,toll,0,I-LOC
HI_0021,7,3,NUM,CD,nummod,3,0,I-LOC
HI_0021,8,injured,VERB,VBN,amod,injure,0,O
HI_0021,9,need,NOUN,NN,compound,need,0,B-ACT
HI_0021,10,ambulance,NOUN,NN,appos,ambulance,0,O
HI_0021,11,urgently,ADV,RB,advmod,urgently,0,B-ACT
HI_0022,0,Child,NOUN,NN,nsubj,child,0,O
HI_0022,1,fell,VERB,VBD,ROOT,fall,0,O
HI_0022,2,in,ADP,IN,prep,in,0,O
HI_0022,3,borewell,NOUN,NN,pobj,borewell,0,B-LOC
HI_0022,4,near,ADP,IN,prep,near,0,O
HI_0022,5,Hisar,PROPN,NNP,compound,hisar,1,B-LOC
HI_0022,6,Haryana,PROPN,NNP,compound,haryana,1,I-LOC
HI_0022,7,NDRF,PROPN,NNP,compound,ndrf,1,I-LOC
HI_0022,8,team,NOUN,NN,nsubj,team,0,O
HI_0022,9,needed,VERB,VBD,conj,need,0,B-ACT
HI_0022,10,immediately,ADV,RB,advmod,immediately,0,I-ACT
HI_0022,11,SaveHim,PROPN,NNP,npadvmod,savehim,1,B-LOC
HI_0023,0,Landslide,PROPN,NNP,nsubj,landslide,0,O
HI_0023,1,blocked,VERB,VBD,ROOT,block,0,O
HI_0023,2,NH-44,NUM,CD,dobj,nh-44,0,O
HI_0023,3,near,ADP,IN,prep,near,0,O
HI_0023,4,Ramban,PROPN,NNP,compound,ramban,1,B-LOC
HI_0023,5,JK,PROPN,NNP,nmod,jk,1,I-LOC
HI_0023,6,200,NUM,CD,nummod,200,0,I-LOC
HI_0023,7,vehicles,NOUN,NNS,pobj,vehicle,0,I-LOC
HI_0023,8,stranded,VERB,VBN,acl,strand,0,O
HI_0023,9,need,NOUN,NN,compound,need,0,B-ACT
HI_0023,10,bulldozers,NOUN,NNS,dobj,bulldozer,0,I-ACT
HI_0024,0,Multiple,ADJ,JJ,amod,multiple,0,O
HI_0024,1,people,NOUN,NNS,nsubj,people,0,O
HI_0024,2,injured,VERB,VBN,acl,injure,0,O
HI_0024,3,after,ADP,IN,prep,after,0,O
HI_0024,4,wall,NOUN,NN,compound,wall,0,O
HI_0024,5,collapse,PROPN,NNP,nsubj,collapse,0,O
HI_0024,6,in,ADP,IN,prep,in,0,O
HI_0024,7,Bhiwandi,PROPN,NNP,pobj,bhiwandi,1,B-LOC
HI_0024,8,send,VERB,VB,ROOT,send,0,O
HI_0024,9,rescue,NOUN,NN,dobj,rescue,0,B-ACT
HI_0024,10,immediately,ADV,RB,advmod,immediately,0,I-ACT
HI_0025,0,Train,NOUN,NN,compound,train,0,O
HI_0025,1,derailment,NOUN,NN,ROOT,derailment,0,O
HI_0025,2,near,ADP,IN,prep,near,0,O
HI_0025,3,Balasore,PROPN,NNP,compound,balasore,1,B-LOC
HI_0025,4,Odisha,PROPN,NNP,pobj,odisha,1,I-LOC
HI_0025,5,many,ADJ,JJ,amod,many,0,O
HI_0025,6,casualties,NOUN,NNS,compound,casualty,0,O
HI_0025,7,blood,NOUN,NN,compound,blood,0,O
HI_0025,8,donors,NOUN,NNS,nsubj,donor,0,O
HI_0025,9,needed,VERB,VBD,relcl,need,0,B-ACT
HI_0025,10,urgently,ADV,RB,advmod,urgently,0,B-ACT
HI_0026,0,Heatwave,PROPN,NNP,nmod,heatwave,0,O
HI_0026,1,in,ADP,IN,prep,in,0,O
HI_0026,2,Rajasthan,PROPN,NNP,pobj,rajasthan,1,B-LOC
HI_0026,3,48,NUM,CD,nummod,48,0,I-LOC
HI_0026,4,deg,PROPN,NNP,compound,deg,0,I-LOC
HI_0026,5,C,PROPN,NNP,appos,c,0,I-LOC
HI_0026,6,in,ADP,IN,prep,in,0,O
HI_0026,7,Churu,PROPN,NNP,pobj,churu,1,B-LOC
HI_0026,8,elderly,ADJ,JJ,amod,elderly,0,O
HI_0026,9,people,NOUN,NNS,ROOT,people,0,O
HI_0026,10,collapsing,VERB,VBG,acl,collapse,0,O
HI_0026,11,medical,ADJ,JJ,amod,medical,0,O
HI_0026,12,camps,NOUN,NNS,dobj,camp,0,O
HI_0027,0,Gas,NOUN,NN,compound,gas,0,O
HI_0027,1,leak,NOUN,NN,ROOT,leak,0,O
HI_0027,2,in,ADP,IN,prep,in,0,O
HI_0027,3,BHEL,PROPN,NNP,compound,bhel,1,B-LOC
HI_0027,4,plant,NOUN,NN,compound,plant,0,I-LOC
HI_0027,5,Haridwar,PROPN,NNP,compound,haridwar,1,B-LOC
HI_0027,6,workers,NOUN,NNS,nsubj,worker,0,O
HI_0027,7,evacuating,VERB,VBG,acl,evacuate,0,B-ACT
HI_0027,8,fire,NOUN,NN,compound,fire,0,I-ACT
HI_0027,9,brigade,NOUN,NN,dobj,brigade,0,I-ACT
HI_0027,10,medical,ADJ,JJ,dobj,medical,0,I-ACT
HI_0027,11,on,ADP,IN,prep,on,0,O
HI_0027,12,way,NOUN,NN,pobj,way,0,O
HI_0028,0,Missing,VERB,VBG,csubj,miss,0,O
HI_0028,1,child,NOUN,NN,dobj,child,0,O
HI_0028,2,8,NUM,CD,nummod,8,0,O
HI_0028,3,yr,NOUN,NN,npadvmod,yr,0,O
HI_0028,4,old,ADJ,JJ,advmod,old,0,O
HI_0028,5,lost,VERB,VBN,ccomp,lose,0,O
HI_0028,6,near,ADP,IN,prep,near,0,O
HI_0028,7,Kumbh,PROPN,NNP,compound,kumbh,1,B-LOC
HI_0028,8,Mela,PROPN,NNP,compound,mela,1,I-LOC
HI_0028,9,Prayagraj,PROPN,NNP,compound,prayagraj,1,I-LOC
HI_0028,10,police,NOUN,NNS,compound,police,0,I-LOC
HI_0028,11,help,VERB,VBP,ROOT,help,0,O
HI_0028,12,needed,VERB,VBN,xcomp,need,0,B-ACT
HI_0029,0,Jal,PROPN,NNP,compound,jal,0,O
HI_0029,1,bhar,NOUN,NN,compound,bhar,0,O
HI_0029,2,gaya,PROPN,NNP,compound,gaya,0,O
HI_0029,3,basement,PROPN,NNP,compound,basement,0,O
HI_0029,4,mein,PROPN,NNP,compound,mein,0,O
HI_0029,5,RK,PROPN,NNP,compound,rk,1,B-LOC
HI_0029,6,Puram,PROPN,NNP,compound,puram,1,I-LOC
HI_0029,7,sector,NOUN,NN,ROOT,sector,0,I-LOC
HI_0029,8,4,NUM,CD,nummod,4,0,I-LOC
HI_0029,9,pump,NOUN,NN,compound,pump,0,I-LOC
HI_0029,10,chalao,NOUN,NNS,appos,chalao,0,I-LOC
HI_0029,11,please,INTJ,UH,intj,please,0,O
HI_0030,0,Nainital,ADJ,JJ,amod,nainital,0,O
HI_0030,1,mein,NOUN,NN,compound,mein,0,O
HI_0030,2,landslide,PROPN,NNP,compound,landslide,0,O
HI_0030,3,road,NOUN,NN,compound,road,0,O
HI_0030,4,band,NOUN,NN,compound,band,0,O
HI_0030,5,water,NOUN,NN,compound,water,0,O
HI_0030,6,supply,NOUN,NN,nsubj,supply,0,B-ACT
HI_0030,7,cut,VERB,VBD,ROOT,cut,0,O
HI_0030,8,rescue,NOUN,NN,compound,rescue,0,B-ACT
HI_0030,9,teams,NOUN,NNS,dobj,team,0,I-ACT
HI_0030,10,bhejo,ADJ,JJ,oprd,bhejo,0,O
KG_00101,0,Just,ADV,RB,advmod,just,0,O
KG_00101,1,happened,VERB,VBD,ROOT,happen,0,O
KG_00101,2,a,DET,DT,det,a,0,O
KG_00101,3,terrible,ADJ,JJ,amod,terrible,0,O
KG_00101,4,car,NOUN,NN,compound,car,0,O
KG_00101,5,crash,NOUN,NN,dobj,crash,0,O
KG_00101,6,flooding,VERB,VBG,acl,flood,0,O
KG_00101,7,45,NUM,CD,nummod,45,0,O
KG_00101,8,deg,NOUN,NN,dobj,deg,0,O
KG_00101,9,off,ADP,IN,prep,off,0,O
KG_00101,10,I-10,NUM,CD,nummod,i-10,0,B-LOC
KG_00101,11,freeway,NOUN,NN,npadvmod,freeway,0,O
KG_00101,12,ca,AUX,MD,aux,can,0,O
KG_00101,13,terror,NOUN,NN,appos,terror,0,O
KG_00102,0,heard,VERB,VBD,nsubj,hear,0,O
KG_00102,1,about,ADP,IN,prep,about,0,O
KG_00102,2,earthquake,NOUN,NN,npadvmod,earthquake,0,O
KG_00102,3,devastating,ADJ,JJ,amod,devastating,0,O
KG_00102,4,lives,NOUN,NNS,pobj,life,0,O
KG_00102,5,in,ADP,IN,prep,in,0,O
KG_00102,6,Nepal,PROPN,NNP,pobj,nepal,1,B-LOC
KG_00102,7,sent,VERB,VBD,ROOT,send,0,O
KG_00102,8,prayers,NOUN,NNS,dobj,prayer,0,O
KG_00102,9,and,CCONJ,CC,cc,and,0,O
KG_00102,10,need,VERB,VBP,conj,need,0,B-ACT
KG_00102,11,aid,NOUN,NN,dobj,aid,0,I-ACT
KG_00103,0,forest,NOUN,NN,compound,forest,0,O
KG_00103,1,fire,NOUN,NN,nsubj,fire,0,O
KG_00103,2,burning,VERB,VBG,acl,burn,0,O
KG_00103,3,near,ADP,IN,prep,near,0,O
KG_00103,4,our,PRON,PRP$,poss,our,0,O
KG_00103,5,neighborhood,NOUN,NN,pobj,neighborhood,0,O
KG_00103,6,in,ADP,IN,prep,in,0,O
KG_00103,7,California,PROPN,NNP,pobj,california,1,B-LOC
KG_00103,8,send,VERB,VBP,ROOT,send,0,O
KG_00103,9,help,NOUN,NN,dobj,help,0,B-ACT
KG_00103,10,immediately,ADV,RB,advmod,immediately,0,I-ACT
KG_00104,0,displaced,VERB,VBN,amod,displace,0,O
KG_00104,1,families,NOUN,NNS,nsubj,family,0,O
KG_00104,2,at,ADP,IN,prep,at,0,O
KG_00104,3,Red,PROPN,NNP,compound,red,1,B-LOC
KG_00104,4,Cross,PROPN,NNP,compound,cross,1,I-LOC
KG_00104,5,shelter,NOUN,NN,pobj,shelter,0,I-LOC
KG_00104,6,near,ADP,IN,prep,near,0,O
KG_00104,7,Downtown,PROPN,NNP,compound,downtown,0,B-LOC
KG_00104,8,LA,PROPN,NNP,pobj,la,1,B-LOC
KG_00104,9,need,VERB,VBP,ROOT,need,0,O
KG_00104,10,food,NOUN,NN,dobj,food,0,O
KG_00104,11,and,CCONJ,CC,cc,and,0,O
KG_00104,12,blankets,NOUN,NNS,conj,blanket,0,O
KG_00105,0,Tornado,PROPN,NNP,compound,tornado,0,O
KG_00105,1,warning,NOUN,NN,nsubj,warning,0,O
KG_00105,2,near,ADP,IN,prep,near,0,O
KG_00105,3,Oklahoma,PROPN,NNP,compound,oklahoma,1,B-LOC
KG_00105,4,City,PROPN,NNP,compound,city,1,I-LOC
KG_00105,5,suburbs,NOUN,NNS,pobj,suburb,0,I-LOC
KG_00105,6,evacuate,VERB,VBP,ROOT,evacuate,0,O
KG_00105,7,now,ADV,RB,advmod,now,0,O
KG_00105,8,official,ADJ,JJ,amod,official,0,O
KG_00105,9,emergency,NOUN,NN,compound,emergency,0,B-ACT
KG_00105,10,alert,NOUN,NN,dobj,alert,0,I-ACT
KG_00106,0,rescue,NOUN,NN,compound,rescue,0,B-ACT
KG_00106,1,operation,NOUN,NN,nsubj,operation,0,I-ACT
KG_00106,2,underway,ADV,RB,amod,underway,0,I-ACT
KG_00106,3,at,ADP,IN,prep,at,0,O
KG_00106,4,collapsed,VERB,VBN,amod,collapse,0,O
KG_00106,5,mine,ADJ,JJ,compound,mine,0,O
KG_00106,6,shaft,NOUN,NN,pobj,shaft,0,O
KG_00106,7,near,ADP,IN,prep,near,0,O
KG_00106,8,Welsh,PROPN,NNP,compound,welsh,1,B-LOC
KG_00106,9,village,NOUN,NN,pobj,village,0,I-LOC
KG_00106,10,send,VERB,VBP,ROOT,send,0,O
KG_00106,11,teams,NOUN,NNS,dobj,team,0,O
KG_00107,0,typhoon,NOUN,NN,nsubj,typhoon,0,O
KG_00107,1,ravaged,VERB,VBD,ROOT,ravage,0,O
KG_00107,2,coastal,ADJ,JJ,amod,coastal,0,O
KG_00107,3,town,NOUN,NN,dobj,town,0,O
KG_00107,4,of,ADP,IN,prep,of,0,O
KG_00107,5,Leyte,PROPN,NNP,pobj,leyte,1,B-LOC
KG_00107,6,require,VERB,VBP,conj,require,0,I-LOC
KG_00107,7,immediate,ADJ,JJ,amod,immediate,0,O
KG_00107,8,medical,ADJ,JJ,amod,medical,0,O
KG_00107,9,assistance,NOUN,NN,dobj,assistance,0,O
KG_00108,0,wildfire,NOUN,NN,ROOT,wildfire,0,O
KG_00108,1,spreading,VERB,VBG,acl,spread,0,O
KG_00108,2,toward,ADP,IN,prep,toward,0,O
KG_00108,3,residential,ADJ,JJ,amod,residential,0,B-LOC
KG_00108,4,areas,NOUN,NNS,pobj,area,0,I-LOC
KG_00108,5,near,ADP,IN,prep,near,0,O
KG_00108,6,Paradise,PROPN,NNP,compound,paradise,1,B-LOC
KG_00108,7,California,PROPN,NNP,compound,california,1,I-LOC
KG_00108,8,evacuate,NOUN,NN,pobj,evacuate,0,I-LOC
KG_00109,0,dam,PROPN,NNP,compound,dam,0,O
KG_00109,1,breach,NOUN,NN,nsubj,breach,0,O
KG_00109,2,threatening,VERB,VBG,ROOT,threaten,0,O
KG_00109,3,downstream,ADJ,JJ,amod,downstream,0,O
KG_00109,4,villages,NOUN,NNS,dobj,village,0,O
KG_00109,5,near,ADP,IN,prep,near,0,O
KG_00109,6,Wayanad,PROPN,NNP,compound,wayanad,1,B-LOC
KG_00109,7,Kerala,PROPN,NNP,pobj,kerala,1,I-LOC
KG_00109,8,send,VERB,VB,xcomp,send,0,O
KG_00109,9,NDRF,PROPN,NNP,dobj,ndrf,1,B-LOC
KG_00110,0,emergency,NOUN,NN,compound,emergency,0,B-ACT
KG_00110,1,food,NOUN,NN,compound,food,0,I-ACT
KG_00110,2,distribution,NOUN,NN,ROOT,distribution,0,O
KG_00110,3,needed,VERB,VBN,acl,need,0,B-ACT
KG_00110,4,at,ADP,IN,prep,at,0,O
KG_00110,5,cyclone,NOUN,NN,compound,cyclone,0,B-LOC
KG_00110,6,shelter,NOUN,NN,pobj,shelter,0,I-LOC
KG_00110,7,near,ADP,IN,prep,near,0,O
KG_00110,8,Bhubaneswar,PROPN,NNP,compound,bhubaneswar,1,B-LOC
KG_00110,9,airport,NOUN,NN,pobj,airport,0,I-LOC
KG_00111,0,need,VERB,VB,ROOT,need,0,B-ACT
KG_00111,1,water,NOUN,NN,compound,water,0,I-ACT
KG_00111,2,purification,NOUN,NN,compound,purification,0,I-ACT
KG_00111,3,tablets,NOUN,NNS,dobj,tablet,0,I-ACT
KG_00111,4,at,ADP,IN,prep,at,0,O
KG_00111,5,flood,NOUN,NN,compound,flood,0,B-LOC
KG_00111,6,relief,NOUN,NN,compound,relief,0,I-LOC
KG_00111,7,camp,NOUN,NN,pobj,camp,0,I-LOC
KG_00111,8,near,ADP,IN,prep,near,0,O
KG_00111,9,Patna,PROPN,NNP,compound,patna,1,B-LOC
KG_00111,10,junction,NOUN,NN,pobj,junction,0,I-LOC
KG_00112,0,rescue,NOUN,NN,compound,rescue,0,B-ACT
KG_00112,1,volunteers,NOUN,NNS,ROOT,volunteer,0,O
KG_00112,2,needed,VERB,VBN,acl,need,0,B-ACT
KG_00112,3,at,ADP,IN,prep,at,0,O
KG_00112,4,debris,NOUN,NN,compound,debris,0,B-LOC
KG_00112,5,field,NOUN,NN,pobj,field,0,I-LOC
KG_00112,6,near,ADP,IN,prep,near,0,O
KG_00112,7,collapsed,VERB,VBN,amod,collapse,0,O
KG_00112,8,building,VERB,VBG,amod,build,0,O
KG_00112,9,Beirut,PROPN,NNP,compound,beirut,1,B-LOC
KG_00112,10,port,NOUN,NN,compound,port,0,I-LOC
KG_00112,11,area,NOUN,NN,pobj,area,0,I-LOC
KG_00113,0,people,NOUN,NNS,nsubj,people,0,O
KG_00113,1,missing,VERB,VBG,acl,miss,0,O
KG_00113,2,after,ADP,IN,prep,after,0,O
KG_00113,3,bridge,NOUN,NN,compound,bridge,0,O
KG_00113,4,collapse,NOUN,NN,pobj,collapse,0,O
KG_00113,5,over,ADP,IN,prep,over,0,O
KG_00113,6,Mahanadi,PROPN,NNP,compound,mahanadi,0,O
KG_00113,7,river,NOUN,NN,pobj,river,0,B-LOC
KG_00113,8,need,VERB,VBP,ROOT,need,0,O
KG_00113,9,search,NOUN,NN,compound,search,0,O
KG_00113,10,teams,NOUN,NNS,dobj,team,0,O
KG_00114,0,supply,NOUN,NN,compound,supply,0,B-ACT
KG_00114,1,tents,NOUN,NNS,ROOT,tent,0,O
KG_00114,2,and,CCONJ,CC,cc,and,0,O
KG_00114,3,blankets,NOUN,NNS,conj,blanket,0,O
KG_00114,4,at,ADP,IN,prep,at,0,O
KG_00114,5,earthquake,NOUN,NN,compound,earthquake,0,B-LOC
