response_id,source_type,avg_sentence_length,num_sentences,num_words,parse_tree_depth,type_token_ratio,passive_ratio,hedge_count,hedge_rate,discourse_count,discourse_rate,avg_word_length,punct_ratio,pct_noun,pct_verb,pct_adj,pct_adv,pct_pron
AI_0096,AI,8.666666666666666,3,26,3.6666666666666665,1.0,0.0,0,0.0,0,0.0,5.884615384615385,0.1875,0.23076923076923078,0.23076923076923078,0.11538461538461539,0.23076923076923078,0.07692307692307693
AI_0097,AI,10.0,3,30,4.333333333333333,0.9,0.0,0,0.0,0,0.0,4.966666666666667,0.14285714285714285,0.36666666666666664,0.1,0.16666666666666666,0.03333333333333333,0.03333333333333333
AI_0098,AI,9.666666666666666,3,29,4.666666666666667,0.9310344827586207,0.0,0,0.0,0,0.0,5.448275862068965,0.14705882352941177,0.3103448275862069,0.20689655172413793,0.1724137931034483,0.0,0.0
AI_0099,AI,9.666666666666666,3,29,4.333333333333333,0.9310344827586207,0.0,0,0.0,0,0.0,5.482758620689655,0.12121212121212122,0.3103448275862069,0.13793103448275862,0.1724137931034483,0.06896551724137931,0.0
AI_0100,AI,8.666666666666666,3,26,3.6666666666666665,1.0,0.0,0,0.0,0,0.0,5.884615384615385,0.1875,0.23076923076923078,0.23076923076923078,0.11538461538461539,0.23076923076923078,0.07692307692307693
AI_0101,AI,10.0,3,30,4.333333333333333,0.9,0.0,0,0.0,0,0.0,4.966666666666667,0.14285714285714285,0.36666666666666664,0.1,0.16666666666666666,0.03333333333333333,0.03333333333333333
AI_0102,AI,9.666666666666666,3,29,4.666666666666667,0.9310344827586207,0.0,0,0.0,0,0.0,5.448275862068965,0.14705882352941177,0.3103448275862069,0.20689655172413793,0.1724137931034483,0.0,0.0
AI_0103,AI,9.666666666666666,3,29,4.333333333333333,0.9310344827586207,0.0,0,0.0,0,0.0,5.482758620689655,0.12121212121212122,0.3103448275862069,0.13793103448275862,0.1724137931034483,0.06896551724137931,0.0
AI_0104,AI,8.666666666666666,3,26,3.6666666666666665,1.0,0.0,0,0.0,0,0.0,5.884615384615385,0.1875,0.23076923076923078,0.23076923076923078,0.11538461538461539,0.23076923076923078,0.07692307692307693
AI_0105,AI,10.0,3,30,4.333333333333333,0.9,0.0,0,0.0,0,0.0,4.966666666666667,0.14285714285714285,0.36666666666666664,0.1,0.16666666666666666,0.03333333333333333,0.03333333333333333
AI_0106,AI,9.666666666666666,3,29,4.666666666666667,0.9310344827586207,0.0,0,0.0,0,0.0,5.448275862068965,0.14705882352941177,0.3103448275862069,0.20689655172413793,0.1724137931034483,0.0,0.0
AI_0107,AI,9.666666666666666,3,29,4.333333333333333,0.9310344827586207,0.0,0,0.0,0,0.0,5.482758620689655,0.12121212121212122,0.3103448275862069,0.13793103448275862,0.1724137931034483,0.06896551724137931,0.0
AI_0108,AI,8.666666666666666,3,26,3.6666666666666665,1.0,0.0,0,0.0,0,0.0,5.884615384615385,0.1875,0.23076923076923078,0.23076923076923078,0.11538461538461539,0.23076923076923078,0.07692307692307693
AI_0109,AI,10.0,3,30,4.333333333333333,0.9,0.0,0,0.0,0,0.0,4.966666666666667,0.14285714285714285,0.36666666666666664,0.1,0.16666666666666666,0.03333333333333333,0.03333333333333333
AI_0110,AI,9.666666666666666,3,29,4.666666666666667,0.9310344827586207,0.0,0,0.0,0,0.0,5.448275862068965,0.14705882352941177,0.3103448275862069,0.20689655172413793,0.1724137931034483,0.0,0.0
AI_0111,AI,9.666666666666666,3,29,4.333333333333333,0.9310344827586207,0.0,0,0.0,0,0.0,5.482758620689655,0.12121212121212122,0.3103448275862069,0.13793103448275862,0.1724137931034483,0.06896551724137931,0.0
AI_0112,AI,8.666666666666666,3,26,3.6666666666666665,1.0,0.0,0,0.0,0,0.0,5.884615384615385,0.1875,0.23076923076923078,0.23076923076923078,0.11538461538461539,0.23076923076923078,0.07692307692307693
AI_0113,AI,10.0,3,30,4.333333333333333,0.9,0.0,0,0.0,0,0.0,4.966666666666667,0.14285714285714285,0.36666666666666664,0.1,0.16666666666666666,0.03333333333333333,0.03333333333333333
AI_0114,AI,9.666666666666666,3,29,4.666666666666667,0.9310344827586207,0.0,0,0.0,0,0.0,5.448275862068965,0.14705882352941177,0.3103448275862069,0.20689655172413793,0.1724137931034483,0.0,0.0
AI_0115,AI,9.666666666666666,3,29,4.333333333333333,0.9310344827586207,0.0,0,0.0,0,0.0,5.482758620689655,0.12121212121212122,0.3103448275862069,0.13793103448275862,0.1724137931034483,0.06896551724137931,0.0
AI_0116,AI,8.666666666666666,3,26,3.6666666666666665,1.0,0.0,0,0.0,0,0.0,5.884615384615385,0.1875,0.23076923076923078,0.23076923076923078,0.11538461538461539,0.23076923076923078,0.07692307692307693
AI_0117,AI,10.0,3,30,4.333333333333333,0.9,0.0,0,0.0,0,0.0,4.966666666666667,0.14285714285714285,0.36666666666666664,0.1,0.16666666666666666,0.03333333333333333,0.03333333333333333
AI_0118,AI,9.666666666666666,3,29,4.666666666666667,0.9310344827586207,0.0,0,0.0,0,0.0,5.448275862068965,0.14705882352941177,0.3103448275862069,0.20689655172413793,0.1724137931034483,0.0,0.0
AI_0119,AI,9.666666666666666,3,29,4.333333333333333,0.9310344827586207,0.0,0,0.0,0,0.0,5.482758620689655,0.12121212121212122,0.3103448275862069,0.13793103448275862,0.1724137931034483,0.06896551724137931,0.0
AI_0120,AI,8.666666666666666,3,26,3.6666666666666665,1.0,0.0,0,0.0,0,0.0,5.884615384615385,0.1875,0.23076923076923078,0.23076923076923078,0.11538461538461539,0.23076923076923078,0.07692307692307693
AI_0121,AI,10.0,3,30,4.666666666666667,0.9333333333333333,0.0,0,0.0,0,0.0,5.6,0.16666666666666666,0.3333333333333333,0.1,0.23333333333333334,0.03333333333333333,0.0
AI_0122,AI,10.666666666666666,3,32,4.666666666666667,0.9375,0.0,0,0.0,1,0.03125,5.9375,0.13513513513513514,0.28125,0.09375,0.21875,0.09375,0.03125
AI_0123,AI,7.666666666666667,3,23,4.0,0.9130434782608695,0.0,0,0.0,0,0.0,6.695652173913044,0.20689655172413793,0.34782608695652173,0.08695652173913043,0.21739130434782608,0.17391304347826086,0.0
AI_0124,AI,8.333333333333334,3,25,4.0,0.96,0.3333333333333333,0,0.0,0,0.0,6.76,0.1935483870967742,0.36,0.2,0.08,0.08,0.0
AI_0125,AI,10.0,3,30,4.666666666666667,0.9333333333333333,0.0,0,0.0,0,0.0,5.6,0.16666666666666666,0.3333333333333333,0.1,0.23333333333333334,0.03333333333333333,0.0
AI_0126,AI,10.666666666666666,3,32,4.666666666666667,0.9375,0.0,0,0.0,1,0.03125,5.9375,0.13513513513513514,0.28125,0.09375,0.21875,0.09375,0.03125
AI_0127,AI,7.666666666666667,3,23,4.0,0.9130434782608695,0.0,0,0.0,0,0.0,6.695652173913044,0.20689655172413793,0.34782608695652173,0.08695652173913043,0.21739130434782608,0.17391304347826086,0.0
AI_0128,AI,8.333333333333334,3,25,4.0,0.96,0.3333333333333333,0,0.0,0,0.0,6.76,0.1935483870967742,0.36,0.2,0.08,0.08,0.0
AI_0129,AI,10.0,3,30,4.666666666666667,0.9333333333333333,0.0,0,0.0,0,0.0,5.6,0.16666666666666666,0.3333333333333333,0.1,0.23333333333333334,0.03333333333333333,0.0
AI_0130,AI,10.666666666666666,3,32,4.666666666666667,0.9375,0.0,0,0.0,1,0.03125,5.9375,0.13513513513513514,0.28125,0.09375,0.21875,0.09375,0.03125
AI_0131,AI,7.666666666666667,3,23,4.0,0.9130434782608695,0.0,0,0.0,0,0.0,6.695652173913044,0.20689655172413793,0.34782608695652173,0.08695652173913043,0.21739130434782608,0.17391304347826086,0.0
AI_0132,AI,8.333333333333334,3,25,4.0,0.96,0.3333333333333333,0,0.0,0,0.0,6.76,0.1935483870967742,0.36,0.2,0.08,0.08,0.0
AI_0133,AI,10.0,3,30,4.666666666666667,0.9333333333333333,0.0,0,0.0,0,0.0,5.6,0.16666666666666666,0.3333333333333333,0.1,0.23333333333333334,0.03333333333333333,0.0
AI_0134,AI,10.666666666666666,3,32,4.666666666666667,0.9375,0.0,0,0.0,1,0.03125,5.9375,0.13513513513513514,0.28125,0.09375,0.21875,0.09375,0.03125
AI_0135,AI,7.666666666666667,3,23,4.0,0.9130434782608695,0.0,0,0.0,0,0.0,6.695652173913044,0.20689655172413793,0.34782608695652173,0.08695652173913043,0.21739130434782608,0.17391304347826086,0.0
AI_0136,AI,8.333333333333334,3,25,4.0,0.96,0.3333333333333333,0,0.0,0,0.0,6.76,0.1935483870967742,0.36,0.2,0.08,0.08,0.0
AI_0137,AI,10.0,3,30,4.666666666666667,0.9333333333333333,0.0,0,0.0,0,0.0,5.6,0.16666666666666666,0.3333333333333333,0.1,0.23333333333333334,0.03333333333333333,0.0
AI_0138,AI,10.666666666666666,3,32,4.666666666666667,0.9375,0.0,0,0.0,1,0.03125,5.9375,0.13513513513513514,0.28125,0.09375,0.21875,0.09375,0.03125
AI_0139,AI,7.666666666666667,3,23,4.0,0.9130434782608695,0.0,0,0.0,0,0.0,6.695652173913044,0.20689655172413793,0.34782608695652173,0.08695652173913043,0.21739130434782608,0.17391304347826086,0.0
AI_0140,AI,8.333333333333334,3,25,4.0,0.96,0.3333333333333333,0,0.0,0,0.0,6.76,0.1935483870967742,0.36,0.2,0.08,0.08,0.0
AI_0141,AI,10.0,3,30,4.666666666666667,0.9333333333333333,0.0,0,0.0,0,0.0,5.6,0.16666666666666666,0.3333333333333333,0.1,0.23333333333333334,0.03333333333333333,0.0
AI_0142,AI,10.666666666666666,3,32,4.666666666666667,0.9375,0.0,0,0.0,1,0.03125,5.9375,0.13513513513513514,0.28125,0.09375,0.21875,0.09375,0.03125
AI_0143,AI,7.666666666666667,3,23,4.0,0.9130434782608695,0.0,0,0.0,0,0.0,6.695652173913044,0.20689655172413793,0.34782608695652173,0.08695652173913043,0.21739130434782608,0.17391304347826086,0.0
AI_0144,AI,8.333333333333334,3,25,4.0,0.96,0.3333333333333333,0,0.0,0,0.0,6.76,0.1935483870967742,0.36,0.2,0.08,0.08,0.0
AI_0145,AI,10.0,3,30,4.666666666666667,0.9333333333333333,0.0,0,0.0,0,0.0,5.6,0.16666666666666666,0.3333333333333333,0.1,0.23333333333333334,0.03333333333333333,0.0
AI_0146,AI,10.666666666666666,3,32,4.666666666666667,0.9375,0.0,0,0.0,1,0.03125,5.9375,0.13513513513513514,0.28125,0.09375,0.21875,0.09375,0.03125
AI_0147,AI,7.666666666666667,3,23,4.0,0.9130434782608695,0.0,0,0.0,0,0.0,6.695652173913044,0.20689655172413793,0.34782608695652173,0.08695652173913043,0.21739130434782608,0.17391304347826086,0.0
AI_0148,AI,8.333333333333334,3,25,4.0,0.96,0.3333333333333333,0,0.0,0,0.0,6.76,0.1935483870967742,0.36,0.2,0.08,0.08,0.0
AI_0149,AI,10.0,3,30,4.666666666666667,0.9333333333333333,0.0,0,0.0,0,0.0,5.6,0.16666666666666666,0.3333333333333333,0.1,0.23333333333333334,0.03333333333333333,0.0
AI_0150,AI,10.666666666666666,3,32,4.666666666666667,0.9375,0.0,0,0.0,1,0.03125,5.9375,0.13513513513513514,0.28125,0.09375,0.21875,0.09375,0.03125
AI_0151,AI,7.666666666666667,3,23,4.0,0.9130434782608695,0.0,0,0.0,0,0.0,6.695652173913044,0.20689655172413793,0.34782608695652173,0.08695652173913043,0.21739130434782608,0.17391304347826086,0.0
AI_0152,AI,8.333333333333334,3,25,4.0,0.96,0.3333333333333333,0,0.0,0,0.0,6.76,0.1935483870967742,0.36,0.2,0.08,0.08,0.0
AI_0153,AI,10.0,3,30,4.666666666666667,0.9333333333333333,0.0,0,0.0,0,0.0,5.6,0.16666666666666666,0.3333333333333333,0.1,0.23333333333333334,0.03333333333333333,0.0
AI_0154,AI,10.666666666666666,3,32,4.666666666666667,0.9375,0.0,0,0.0,1,0.03125,5.9375,0.13513513513513514,0.28125,0.09375,0.21875,0.09375,0.03125
AI_0155,AI,7.666666666666667,3,23,4.0,0.9130434782608695,0.0,0,0.0,0,0.0,6.695652173913044,0.20689655172413793,0.34782608695652173,0.08695652173913043,0.21739130434782608,0.17391304347826086,0.0
AI_0156,AI,8.333333333333334,3,25,4.0,0.96,0.3333333333333333,0,0.0,0,0.0,6.76,0.1935483870967742,0.36,0.2,0.08,0.08,0.0
AI_0157,AI,10.0,3,30,4.666666666666667,0.9333333333333333,0.0,0,0.0,0,0.0,5.6,0.16666666666666666,0.3333333333333333,0.1,0.23333333333333334,0.03333333333333333,0.0
AI_0158,AI,10.666666666666666,3,32,4.666666666666667,0.9375,0.0,0,0.0,1,0.03125,5.9375,0.13513513513513514,0.28125,0.09375,0.21875,0.09375,0.03125
AI_0159,AI,7.666666666666667,3,23,4.0,0.9130434782608695,0.0,0,0.0,0,0.0,6.695652173913044,0.20689655172413793,0.34782608695652173,0.08695652173913043,0.21739130434782608,0.17391304347826086,0.0
AI_0160,AI,8.333333333333334,3,25,4.0,0.96,0.3333333333333333,0,0.0,0,0.0,6.76,0.1935483870967742,0.36,0.2,0.08,0.08,0.0
AI_0161,AI,10.666666666666666,3,32,4.666666666666667,0.9375,0.0,0,0.0,0,0.0,5.53125,0.13513513513513514,0.28125,0.15625,0.21875,0.0625,0.03125
AI_0162,AI,10.333333333333334,3,31,4.333333333333333,0.967741935483871,0.5,0,0.0,1,0.03225806451612903,5.645161290322581,0.1388888888888889,0.3870967741935484,0.1935483870967742,0.16129032258064516,0.03225806451612903,0.06451612903225806
AI_0163,AI,8.25,4,33,4.5,0.9696969696969697,0.0,0,0.0,0,0.0,5.0,0.175,0.3333333333333333,0.18181818181818182,0.06060606060606061,0.06060606060606061,0.06060606060606061
AI_0164,AI,9.666666666666666,3,29,4.0,0.9655172413793104,0.0,0,0.0,0,0.0,6.551724137931035,0.12121212121212122,0.3793103448275862,0.13793103448275862,0.2413793103448276,0.034482758620689655,0.0
AI_0165,AI,10.0,3,30,4.333333333333333,0.9333333333333333,0.0,0,0.0,0,0.0,6.166666666666667,0.14285714285714285,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.03333333333333333,0.03333333333333333
AI_0166,AI,10.333333333333334,3,31,4.333333333333333,0.967741935483871,0.3333333333333333,0,0.0,0,0.0,5.870967741935484,0.16216216216216217,0.3225806451612903,0.1935483870967742,0.12903225806451613,0.03225806451612903,0.0
AI_0167,AI,8.333333333333334,3,25,4.0,1.0,0.0,0,0.0,0,0.0,6.0,0.16666666666666666,0.36,0.08,0.16,0.08,0.0
AI_0168,AI,9.666666666666666,3,29,5.0,0.896551724137931,0.3333333333333333,0,0.0,0,0.0,6.103448275862069,0.14705882352941177,0.3103448275862069,0.1724137931034483,0.06896551724137931,0.10344827586206896,0.0
AI_0169,AI,10.0,3,30,4.333333333333333,0.9,0.0,0,0.0,0,0.0,4.966666666666667,0.14285714285714285,0.36666666666666664,0.1,0.16666666666666666,0.03333333333333333,0.03333333333333333
AI_0170,AI,9.666666666666666,3,29,4.666666666666667,0.9310344827586207,0.0,0,0.0,0,0.0,5.448275862068965,0.14705882352941177,0.3103448275862069,0.20689655172413793,0.1724137931034483,0.0,0.0
AI_0171,AI,9.666666666666666,3,29,4.333333333333333,0.9310344827586207,0.0,0,0.0,0,0.0,5.482758620689655,0.12121212121212122,0.3103448275862069,0.13793103448275862,0.1724137931034483,0.06896551724137931,0.0
AI_0172,AI,8.666666666666666,3,26,3.6666666666666665,1.0,0.0,0,0.0,0,0.0,5.884615384615385,0.1875,0.23076923076923078,0.23076923076923078,0.11538461538461539,0.23076923076923078,0.07692307692307693
AI_0173,AI,10.0,3,30,4.666666666666667,0.9333333333333333,0.0,0,0.0,0,0.0,5.6,0.16666666666666666,0.3333333333333333,0.1,0.23333333333333334,0.03333333333333333,0.0
AI_0174,AI,10.666666666666666,3,32,4.666666666666667,0.9375,0.0,0,0.0,1,0.03125,5.9375,0.13513513513513514,0.28125,0.09375,0.21875,0.09375,0.03125
AI_0175,AI,7.666666666666667,3,23,4.0,0.9130434782608695,0.0,0,0.0,0,0.0,6.695652173913044,0.20689655172413793,0.34782608695652173,0.08695652173913043,0.21739130434782608,0.17391304347826086,0.0
AI_0176,AI,8.333333333333334,3,25,4.0,0.96,0.3333333333333333,0,0.0,0,0.0,6.76,0.1935483870967742,0.36,0.2,0.08,0.08,0.0
AI_0177,AI,10.666666666666666,3,32,4.666666666666667,0.9375,0.0,0,0.0,0,0.0,5.53125,0.13513513513513514,0.28125,0.15625,0.21875,0.0625,0.03125
AI_0178,AI,10.333333333333334,3,31,4.333333333333333,0.967741935483871,0.5,0,0.0,1,0.03225806451612903,5.645161290322581,0.1388888888888889,0.3870967741935484,0.1935483870967742,0.16129032258064516,0.03225806451612903,0.06451612903225806
AI_0179,AI,8.25,4,33,4.5,0.9696969696969697,0.0,0,0.0,0,0.0,5.0,0.175,0.3333333333333333,0.18181818181818182,0.06060606060606061,0.06060606060606061,0.06060606060606061
AI_0180,AI,9.666666666666666,3,29,4.0,0.9655172413793104,0.0,0,0.0,0,0.0,6.551724137931035,0.12121212121212122,0.3793103448275862,0.13793103448275862,0.2413793103448276,0.034482758620689655,0.0
